,conjunction set training time,decision tree training time,decision_tree_accuracy,decision_tree_auc,decision_tree_average_depth,decision_tree_max_depth,decision_tree_min_depth,df_name,ensemble max_depth,ensemble_accuracy,ensemble_auc,ensemble_average_depth,ensemble_min_depth,filter_approach,iteration,new model training time,new_model_accuracy,new_model_auc,new_model_average_depth,new_model_max_depth,new_model_min_depth,number of branches per iteration,number_of_branches,number_of_estimators,probability_threshold,random forest training time,sklearn_vs_our_ensemble_predictions_disagreements
209,474048,249912,0.9463414634146341,0.9463414634146341,3.868292682926829,8,2,breast cancer,924,0.9707317073170731,0.9932183224271267,611.3463414634147,506,probability,9,962330,0.9170731707317074,0.9752885187388459,17.570731707317073,26,4,"[329, 1574, 7635, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12001, 12001, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000]",13438,150,12000,369528,0
210,33525,348406,0.9111111111111111,0.9333333333333332,2.2444444444444445,5,1,iris,198,0.9555555555555556,0.9955555555555556,122.15555555555555,73,probability,0,390583,0.9555555555555556,0.9928395061728394,10.644444444444444,18,7,"[28, 69, 133, 181, 273, 388, 493, 587, 957, 1059, 1183, 1570, 1870, 1870, 1880, 2098, 2124, 2506, 2988, 3159, 3123, 3173, 3193, 3585, 4069, 4069, 4206, 4206, 4206, 4742, 4877, 5003, 5242, 6290, 6658, 7037, 7163, 7613, 7777, 8038, 8820, 9618, 9904, 10659, 11393, 11393, 11413, 11590, 11590]",11709,50,12000,77558,2
211,606819,329085,0.9777777777777777,0.9792592592592593,2.111111111111111,3,1,iris,188,0.9777777777777777,0.9930864197530864,130.86666666666667,59,probability,1,609702,0.9777777777777777,0.9891358024691359,14.044444444444444,20,8,"[27, 82, 146, 202, 208, 301, 380, 494, 691, 874, 980, 1138, 1142, 1336, 1431, 1540, 2173, 2337, 3247, 3718, 4497, 4659, 4845, 4845, 5346, 5462, 5476, 5872, 5908, 6045, 6293, 7754, 8709, 8740, 8766, 9561, 9575, 10698, 10718, 11862, 12001, 12019, 12005, 12010, 12039, 12003, 12000, 12000, 12000]",12062,50,12000,55385,7
212,160019,231798,0.9111111111111111,0.9333333333333332,2.0,4,1,iris,170,0.8888888888888888,0.9928395061728394,116.04444444444445,79,probability,2,222736,0.9111111111111111,0.9804938271604938,12.733333333333333,20,8,"[22, 48, 109, 138, 170, 185, 187, 251, 251, 413, 714, 925, 1271, 1612, 1828, 1990, 2140, 2215, 2628, 2740, 3804, 3991, 4265, 4265, 5218, 5256, 5496, 6138, 6734, 6734, 6843, 7230, 8412, 8586, 9206, 10013, 10013, 10013, 10104, 10680, 11816, 11816, 12000, 12007, 12007, 12007, 12007, 12015, 12000]",12063,50,12000,84644,1
213,811977,347324,0.9333333333333333,0.9660493827160495,2.088888888888889,4,1,iris,198,0.9333333333333333,0.9958024691358025,124.91111111111111,72,probability,3,840830,0.9333333333333333,0.9839506172839505,12.28888888888889,19,9,"[23, 94, 132, 205, 275, 461, 671, 960, 1237, 1303, 1794, 1794, 2021, 2136, 2400, 2400, 2801, 3202, 3414, 3441, 3402, 3589, 3989, 4508, 4826, 4826, 5052, 5967, 5967, 6385, 6746, 8244, 8274, 8775, 9295, 9301, 9301, 11140, 12007, 12003, 12010, 12012, 12000, 12000, 12003, 12000, 12001, 12001, 12000]",12107,50,12000,53401,1
214,859396,200423,0.9555555555555556,0.9656790123456792,1.8666666666666667,3,1,iris,167,0.9111111111111111,0.9948148148148148,111.31111111111112,82,probability,4,304433,0.9111111111111111,0.9930864197530864,11.466666666666667,19,7,"[26, 36, 91, 101, 237, 339, 488, 501, 666, 790, 929, 1087, 1511, 1728, 1728, 1844, 1844, 1935, 1935, 1935, 2002, 2040, 2112, 2175, 2474, 2474, 2685, 3754, 3898, 4072, 4072, 4733, 4733, 5059, 5059, 5661, 5835, 7049, 7507, 7584, 7563, 7563, 7563, 7563, 7587, 7848, 7869, 8566, 10546]",10616,50,12000,62506,0
215,221600,208804,0.9333333333333333,0.95,2.2666666666666666,4,1,iris,182,0.9111111111111111,0.9929629629629629,127.68888888888888,62,probability,5,417633,0.9111111111111111,0.9788888888888889,12.977777777777778,21,7,"[13, 31, 85, 197, 364, 524, 715, 688, 1031, 1577, 1577, 1772, 1832, 1967, 2185, 2185, 2339, 3168, 3483, 4212, 5002, 6009, 6009, 6127, 6946, 7391, 7391, 7391, 9144, 10194, 10520, 10534, 10863, 11045, 11431, 12000, 12000, 12000, 12000, 12002, 11950, 11968, 11968, 11968, 12001, 12001, 12003, 12003, 12003]",12122,50,12000,78129,0
216,239324,198118,0.9555555555555556,0.9666666666666668,2.311111111111111,4,1,iris,186,0.9777777777777777,0.9953086419753086,121.53333333333333,64,probability,6,516307,0.9777777777777777,0.9943209876543209,11.977777777777778,19,8,"[27, 50, 107, 321, 528, 645, 753, 946, 1130, 1460, 2108, 2108, 2349, 2384, 2405, 3414, 3862, 4509, 5146, 5146, 5428, 5956, 6110, 6562, 6562, 7099, 8684, 8687, 9232, 9932, 10158, 10259, 10958, 10958, 10973, 10973, 11184, 11184, 11536, 11650, 11597, 11754, 12013, 12000, 12002, 12002, 12001, 12003, 12003]",12145,50,12000,100768,0
217,278108,353395,0.9333333333333333,0.9940740740740741,2.466666666666667,3,1,iris,204,0.9555555555555556,0.9975308641975309,138.17777777777778,62,probability,7,635423,0.9555555555555556,0.9975308641975308,13.133333333333333,19,11,"[43, 105, 281, 467, 828, 1088, 1414, 1390, 1615, 2309, 3451, 3793, 4657, 4860, 4865, 5704, 5927, 6199, 6434, 6434, 6992, 7465, 7544, 7544, 7650, 7650, 7777, 7971, 8265, 8327, 8804, 8953, 8955, 9911, 9968, 11017, 12001, 12003, 12001, 12001, 12009, 12000, 12001, 12002, 12001, 12004, 12002, 12002, 12000]",12268,50,12000,69013,0
218,568354,236669,0.9777777777777777,0.9833333333333334,2.3777777777777778,4,1,iris,188,0.9777777777777777,0.9987654320987654,124.93333333333334,64,probability,8,478928,0.9777777777777777,0.9744444444444444,13.466666666666667,21,8,"[19, 26, 35, 55, 88, 208, 224, 314, 411, 541, 975, 1003, 1143, 1143, 1240, 1316, 1611, 2071, 2428, 2566, 2488, 2578, 2917, 3653, 4554, 5940, 5981, 5983, 6393, 6963, 6968, 6968, 7479, 8312, 8534, 9004, 9052, 10727, 10874, 11113, 12007, 12007, 12005, 12005, 12014, 12004, 12010, 12005, 12005]",12263,50,12000,100266,0
219,332882,300954,0.9111111111111111,0.9333333333333332,2.111111111111111,3,1,iris,185,0.9111111111111111,0.9944444444444445,118.66666666666667,60,probability,9,27735,0.9111111111111111,0.97320987654321,11.777777777777779,22,8,"[20, 23, 33, 54, 60, 171, 176, 222, 274, 458, 654, 760, 760, 774, 1246, 1797, 1797, 2294, 2331, 2362, 2306, 2306, 2530, 2554, 2556, 3025, 3227, 3947, 3947, 4201, 4325, 4331, 4346, 4346, 4508, 5167, 5167, 6249, 6618, 6854, 6852, 8262, 8262, 8281, 8281, 9205, 9584, 9891, 10501]",10594,50,12000,52654,1
220,786500,200538,0.9111111111111111,0.9480246913580247,2.422222222222222,3,1,iris,413,0.9555555555555556,0.9965432098765432,269.64444444444445,125,probability,0,584378,0.9555555555555556,0.9965432098765432,12.28888888888889,20,7,"[16, 27, 142, 325, 449, 545, 681, 758, 787, 933, 1274, 1539, 1924, 1924, 1979, 2432, 2496, 2520, 3026, 3272, 3892, 4495, 4955, 5507, 5515, 7862, 9663, 10471, 10882, 11944, 12000, 12005, 12006, 12003, 12017, 12002, 12002, 12001, 12014, 12000, 12001, 12000, 12000, 12004, 12004, 12004, 12002, 12002, 12000, 12001, 12000, 12000, 12002, 12002, 12002, 12002, 12004, 12004, 12000, 12000, 12002, 12000, 12000, 12002, 12002, 12003, 12006, 12006, 12001, 12001, 12001, 12003, 12000, 12000, 12000, 12000, 12000, 12003, 12000, 12000, 11983, 12001, 12000, 12000, 12003, 12003, 12001, 12004, 12007, 12002, 12002, 12003, 12003, 12003, 12004, 12002, 12002, 12014, 12000]",12132,100,12000,184903,1
221,751033,306746,0.9777777777777777,0.999753086419753,2.2444444444444445,3,1,iris,415,1.0,1.0,256.02222222222224,129,probability,1,118812,1.0,1.0,12.488888888888889,21,9,"[65, 122, 304, 358, 842, 1202, 1644, 2199, 2766, 3375, 4009, 5125, 5632, 6037, 6037, 6515, 7663, 7899, 8809, 8899, 8768, 9905, 10461, 12000, 12000, 12000, 12002, 12000, 12000, 12000, 12001, 12011, 12011, 12002, 12000, 12003, 12001, 12001, 12002, 12000, 12000, 12007, 12000, 12000, 12000, 12004, 12002, 12002, 12000, 12009, 12002, 12000, 12000, 12001, 12000, 12000, 12000, 12000, 12015, 12003, 12000, 12000, 12005, 12005, 12000, 12001, 12002, 12002, 12001, 12001, 12001, 12001, 12000, 12001, 12001, 12001, 12005, 12005, 12003, 12003, 11985, 11992, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12001, 12001, 12000, 12000, 12001, 12000, 12001, 12000, 12000, 12000]",12455,100,12000,147144,0
222,362599,322485,0.9333333333333333,0.9818518518518519,2.3333333333333335,5,1,iris,385,0.9777777777777777,0.9972839506172839,238.17777777777778,134,probability,2,678484,0.9777777777777777,0.9748148148148148,14.822222222222223,23,10,"[27, 84, 138, 188, 212, 266, 296, 330, 600, 600, 1018, 1397, 1668, 1716, 1722, 1788, 1977, 2154, 2416, 2701, 3345, 3673, 3881, 4105, 4268, 4458, 5252, 6676, 7142, 7819, 8833, 9894, 10319, 10394, 10746, 11886, 12010, 12004, 12001, 12001, 12006, 12008, 12000, 12001, 12002, 12002, 12000, 12005, 12001, 12004, 12007, 12007, 12001, 12001, 12016, 12004, 12004, 12004, 12005, 12001, 11956, 12005, 12005, 12000, 12000, 12000, 12002, 12002, 12001, 12006, 12003, 12024, 12001, 12004, 12004, 12004, 12001, 12001, 12000, 12000, 11990, 11992, 12003, 12000, 12000, 12002, 12002, 12002, 12002, 12002, 12003, 12003, 12003, 12000, 12002, 12004, 12007, 12004, 12010]",12148,100,12000,131518,0
223,742903,250527,0.9555555555555556,0.9666666666666668,2.3333333333333335,3,1,iris,384,0.9555555555555556,0.9960493827160494,251.33333333333334,129,probability,3,994530,0.9555555555555556,0.9846913580246913,13.488888888888889,21,10,"[27, 67, 195, 410, 595, 683, 849, 874, 1122, 1365, 1513, 1697, 1947, 2192, 3246, 3815, 4715, 4887, 5501, 5501, 6328, 6328, 6943, 7256, 7545, 7975, 7975, 9304, 9385, 10430, 10591, 11042, 11577, 11581, 11741, 12001, 12000, 12005, 12005, 12010, 12002, 12003, 12003, 12001, 12000, 12000, 12000, 12001, 12001, 12001, 12004, 12000, 12001, 12001, 12000, 12000, 12000, 12001, 12001, 12003, 12000, 12002, 12007, 12001, 12009, 12010, 12001, 12000, 12000, 12000, 12002, 12005, 12002, 12007, 12002, 12002, 12003, 12003, 12001, 12001, 12003, 12003, 12000, 12000, 12000, 12001, 12001, 12001, 12001, 12001, 12002, 12002, 12002, 12000, 12001, 12001, 12001, 12001, 12001]",12328,100,12000,153660,0
224,312848,231344,0.8666666666666667,0.9,2.0444444444444443,3,1,iris,291,0.8666666666666667,0.9858024691358024,216.17777777777778,128,probability,4,223257,0.8666666666666667,0.9224691358024691,14.244444444444444,17,11,"[7, 25, 41, 43, 43, 50, 50, 126, 153, 183, 183, 183, 183, 314, 459, 462, 746, 746, 770, 870, 870, 931, 931, 1096, 1260, 1314, 1314, 1376, 1376, 1623, 1623, 1814, 1814, 1816, 1816, 1816, 2082, 2162, 2162, 2162, 2346, 3121, 3121, 3121, 3121, 3121, 3121, 3407, 3716, 3716, 3716, 3823, 3823, 3899, 3899, 3899, 4866, 4866, 4866, 4866, 4964, 5313, 5603, 5603, 6067, 6067, 6067, 6744, 6744, 6744, 6818, 6818, 6818, 6818, 7212, 7736, 7736, 7736, 8480, 8940, 9180, 9440, 9440, 9440, 9440, 9440, 10057, 10147, 10147, 10147, 10915, 11024, 11024, 11024, 11058, 11226, 12008, 12008, 12010]",12045,100,12000,237188,1
225,867827,284198,0.8888888888888888,0.9166666666666666,2.2,3,1,iris,317,0.8888888888888888,0.9883950617283951,230.13333333333333,165,probability,5,764488,0.8888888888888888,0.9876543209876544,13.311111111111112,19,9,"[6, 35, 62, 133, 165, 233, 361, 491, 1027, 1437, 1578, 1916, 2191, 2344, 2421, 2535, 2951, 3333, 3736, 3792, 3950, 4074, 4074, 4074, 4074, 4074, 4449, 4449, 4449, 4672, 4672, 4688, 4946, 4946, 5062, 5062, 6039, 6494, 6494, 7934, 7906, 7906, 7906, 8113, 8635, 9161, 9161, 9536, 9613, 9666, 10375, 10701, 10822, 10822, 10822, 10822, 10822, 11038, 11786, 11786, 11784, 11784, 12005, 12014, 12001, 12001, 12015, 12003, 12003, 12014, 12001, 12008, 12008, 12004, 12004, 12000, 12000, 12000, 12001, 12001, 12001, 12002, 12002, 12002, 12003, 12001, 12004, 12002, 12002, 12002, 12002, 12000, 12000, 12000, 12003, 12002, 12002, 12002, 12002]",12213,100,12000,133596,0
226,815501,200211,0.9333333333333333,0.9700000000000001,2.088888888888889,3,1,iris,355,0.9333333333333333,0.9956790123456789,240.53333333333333,129,probability,6,505801,0.9333333333333333,0.995679012345679,16.266666666666666,27,11,"[50, 117, 208, 275, 361, 549, 720, 1272, 1348, 1861, 2221, 2423, 2878, 2878, 2960, 3209, 4572, 5774, 5883, 5981, 6492, 7396, 7396, 7942, 8322, 8887, 8887, 9891, 10330, 10685, 10685, 10693, 10795, 11465, 11465, 11465, 12000, 12002, 12002, 12000, 11949, 11958, 12020, 12020, 12020, 12020, 12002, 12002, 12002, 12003, 12015, 12015, 12007, 12007, 12007, 12002, 12002, 12000, 12007, 12000, 11950, 11950, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12002, 12002, 12010, 12010, 12000, 12000, 12000, 12002, 12002, 12002, 12002, 11956, 12002, 12002, 12002, 12002, 12010, 12000, 12005, 12005, 12005, 12006, 12004, 12004, 12004, 12001, 12001, 12004, 12004, 12004]",12257,100,12000,169397,1
227,49518,184913,0.9333333333333333,0.9771604938271605,2.2444444444444445,3,1,iris,401,0.9555555555555556,0.9956790123456791,274.2,119,probability,7,271298,0.8888888888888888,0.98,14.333333333333334,22,11,"[28, 70, 208, 325, 383, 426, 558, 717, 764, 970, 1452, 1718, 1754, 1839, 1889, 2548, 2969, 2969, 3132, 3384, 3388, 3388, 3388, 3744, 5618, 5987, 6392, 6392, 7287, 7287, 7551, 8483, 9606, 9696, 9696, 9776, 10279, 10441, 11011, 11424, 11384, 11384, 12000, 12003, 12004, 12003, 12006, 12001, 12001, 12003, 12000, 12003, 12001, 12001, 12012, 12001, 12000, 12000, 12003, 12003, 11987, 11987, 11987, 12000, 12007, 12007, 12021, 12000, 12002, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12005, 12005, 12000, 12005, 12005, 12009, 12009, 12000, 12001, 12002, 12003, 12003, 12000, 12000, 12002, 12001, 12000, 12000, 12000, 12000, 12000, 12000, 12000]",12171,100,12000,243878,1
228,822718,197144,0.8666666666666667,0.9151851851851851,2.1777777777777776,4,1,iris,382,0.9111111111111111,0.9911111111111112,240.04444444444445,131,probability,8,435619,0.9111111111111111,0.9832098765432099,12.555555555555555,20,8,"[16, 34, 66, 92, 193, 355, 382, 561, 785, 817, 817, 1188, 1222, 1438, 1635, 1719, 1719, 1851, 1943, 1990, 1959, 1959, 2048, 2048, 2048, 2316, 2316, 2460, 2624, 2800, 2870, 3430, 3712, 3712, 3712, 3712, 3712, 3913, 4257, 4621, 4884, 5129, 5254, 5254, 5476, 5520, 5524, 5774, 5774, 5799, 7010, 7227, 7227, 7688, 7712, 8069, 8069, 8069, 8069, 8069, 8060, 8060, 8217, 8513, 9012, 9668, 9668, 9668, 9668, 11272, 11509, 11624, 11624, 11624, 11624, 11624, 12002, 12002, 12000, 12005, 12002, 12002, 12003, 12003, 12003, 12010, 12002, 12009, 12009, 12005, 12005, 12005, 12005, 12005, 12002, 12002, 12002, 12002, 12005]",12099,100,12000,136307,1
229,587953,231781,0.9333333333333333,0.95,2.6,5,1,iris,378,0.9777777777777777,0.9992592592592593,240.9111111111111,132,probability,9,6602,0.9777777777777777,0.9992592592592593,12.644444444444444,21,7,"[25, 81, 133, 229, 394, 555, 652, 849, 1163, 1388, 1619, 1924, 2117, 2194, 2352, 2584, 2684, 3506, 4419, 5218, 5943, 6603, 6780, 7741, 7979, 8185, 8185, 8812, 9374, 9754, 10600, 11463, 11971, 12003, 12002, 12000, 12001, 12001, 12001, 12000, 12003, 12000, 12001, 12000, 12002, 12002, 12002, 12002, 12001, 12001, 12000, 12000, 12000, 12004, 12000, 12000, 12000, 12014, 12002, 12004, 12001, 12001, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12001, 12000, 12002, 12002, 12002, 12006, 12002, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12001, 12001, 12001, 12000, 12000, 12000, 12004, 12004, 12000]",12219,100,12000,149537,2
230,556890,300844,0.9333333333333333,0.9707407407407409,2.0444444444444443,3,1,iris,543,0.9333333333333333,0.9965432098765432,371.31111111111113,209,probability,0,365593,0.9333333333333333,0.9918518518518519,14.155555555555555,23,8,"[6, 17, 44, 90, 129, 310, 485, 551, 900, 1376, 1711, 1713, 1982, 2365, 3517, 3994, 3994, 4294, 4784, 4784, 4887, 5550, 5680, 5698, 6712, 7309, 8029, 8041, 8041, 8715, 8715, 11089, 12021, 12003, 12002, 12002, 12002, 12000, 12002, 12005, 12004, 12001, 12002, 12009, 12002, 12001, 12002, 12002, 12000, 12002, 12002, 12003, 12003, 12002, 12002, 12001, 12001, 12001, 12001, 12000, 12004, 12000, 12002, 12002, 12000, 12000, 12000, 12000, 12000, 12000, 12001, 12001, 12001, 12001, 12000, 12000, 12000, 12002, 12002, 12002, 12008, 12000, 12000, 12000, 12002, 12003, 12010, 12001, 12000, 12000, 12000, 12003, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 11972, 12000, 12000, 12000, 12000, 12000, 12000, 12002, 12002, 12002, 12002, 12002, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 11981, 11981, 12000, 12001, 12000, 12000, 12000, 12000, 12001]",12352,150,12000,299750,1
231,680895,253976,0.9555555555555556,0.9803703703703704,2.3333333333333335,3,1,iris,551,0.9555555555555556,0.997037037037037,377.6,186,probability,1,866766,0.9555555555555556,0.9962962962962962,13.11111111111111,22,10,"[27, 100, 274, 322, 383, 643, 696, 855, 1146, 1306, 1470, 1637, 1878, 2163, 2349, 2713, 2725, 2784, 2845, 2910, 2951, 3066, 3547, 3866, 3866, 4097, 4623, 4635, 4738, 4838, 5455, 6212, 6212, 6454, 6839, 6854, 7359, 7359, 7415, 7415, 9518, 9518, 9622, 9643, 9908, 9914, 10604, 10604, 11119, 11119, 11119, 11489, 11978, 12003, 12003, 12000, 12012, 12003, 12004, 12002, 12002, 12021, 12021, 12023, 12011, 12011, 12001, 12009, 12000, 12000, 12007, 12007, 12007, 12007, 12005, 12001, 12001, 12001, 12001, 12003, 12002, 12004, 12009, 12001, 12001, 12000, 12000, 12004, 12001, 12001, 12001, 12001, 12001, 12001, 12005, 12001, 12001, 12001, 12000, 12004, 12000, 12000, 12003, 12003, 12003, 12000, 12010, 12003, 12002, 12007, 12007, 12007, 12001, 12000, 12000, 12000, 12003, 12003, 12003, 12003, 12002, 12002, 12002, 12002, 12000, 12000, 12001, 12003, 12000, 12000, 12000, 12000, 12000, 12001, 12001, 12001, 12002, 12002, 12002, 12001, 12004, 12004, 12001, 12001, 12000, 12000, 12001, 12001, 12001]",12184,150,12000,184946,1
232,497639,263076,0.8666666666666667,0.9,1.7555555555555555,2,1,iris,425,0.8666666666666667,0.9866666666666667,329.31111111111113,192,probability,2,483151,0.8666666666666667,0.9754320987654321,12.177777777777777,20,10,"[18, 23, 36, 60, 133, 218, 218, 225, 286, 286, 333, 333, 333, 333, 333, 360, 360, 360, 603, 632, 663, 799, 799, 913, 913, 1193, 1398, 1398, 1427, 1427, 1697, 2142, 2142, 2219, 2219, 2577, 2577, 2705, 3295, 3295, 3286, 3374, 3374, 3374, 3596, 3596, 3902, 3902, 3902, 4110, 4746, 4746, 4746, 4746, 4967, 5179, 5179, 5292, 5416, 5416, 5399, 6035, 6035, 6581, 6581, 6581, 6815, 7158, 7164, 7467, 7467, 7467, 7467, 7745, 7745, 7745, 7745, 7773, 7773, 7773, 7751, 7751, 7751, 7751, 7751, 7751, 7751, 7751, 7846, 7846, 7846, 8488, 8488, 8488, 9700, 9700, 10332, 10332, 10332, 10332, 10311, 11126, 11126, 11126, 11348, 11348, 11348, 11348, 12036, 12036, 12036, 12036, 12036, 12036, 12016, 12028, 12028, 12028, 12028, 12028, 12012, 12012, 12017, 12017, 12009, 12003, 12001, 12004, 12004, 12004, 12004, 12016, 12016, 12016, 12016, 12016, 12008, 12008, 12021, 12021, 12014, 12014, 12014, 12014, 12014, 12014, 12014, 12003, 12003]",12147,150,12000,197030,4
233,29279,269112,0.9555555555555556,0.9808641975308642,2.1555555555555554,3,1,iris,558,0.9555555555555556,0.9990123456790123,362.46666666666664,211,probability,3,108903,0.9555555555555556,0.9990123456790123,14.755555555555556,19,10,"[56, 94, 234, 318, 430, 746, 964, 1577, 1672, 1896, 2344, 3157, 4107, 4855, 5070, 5399, 5977, 6040, 6619, 7148, 8789, 9276, 9892, 10323, 10351, 10422, 10615, 10660, 10973, 11378, 12002, 12045, 12000, 12008, 12001, 12003, 12003, 12000, 12012, 12000, 11919, 12000, 12003, 12003, 12000, 12001, 12000, 12003, 12001, 12001, 12000, 12001, 12000, 12006, 12002, 12001, 12001, 12001, 12000, 12001, 12001, 12000, 12000, 12008, 12008, 12000, 12002, 12002, 12004, 12002, 12003, 12007, 12007, 12000, 12000, 12002, 12002, 12002, 12000, 12000, 12000, 12000, 12000, 12001, 12002, 12002, 12000, 12000, 12000, 12002, 12004, 12006, 12002, 12000, 12004, 12004, 12004, 12007, 12007, 12007, 11988, 12002, 12002, 12000, 12001, 12001, 12001, 12001, 12000, 12005, 12001, 12001, 12001, 12003, 12002, 12001, 12001, 12002, 12002, 12002, 12004, 12004, 12001, 12001, 12003, 12003, 12000, 12000, 12003, 12003, 12003, 12002, 12002, 12002, 12002, 12002, 12002, 12002, 12002, 12010, 11997, 11997, 12000, 12000, 12000, 12000, 12000, 12000, 12004]",12295,150,12000,246077,5
234,314055,251918,0.9555555555555556,0.9661728395061729,2.066666666666667,3,1,iris,568,0.9555555555555556,0.9975308641975309,374.73333333333335,190,probability,4,481361,0.9555555555555556,0.991604938271605,13.333333333333334,20,7,"[27, 79, 159, 364, 431, 481, 665, 912, 1081, 1460, 1843, 2178, 2302, 2895, 3221, 3579, 3909, 3909, 4863, 4863, 4902, 5786, 6016, 6620, 7352, 7410, 7444, 7591, 7628, 8783, 9843, 10251, 10480, 11703, 11944, 12001, 12001, 12005, 12001, 12001, 12001, 12004, 12004, 12004, 12002, 12002, 12000, 12000, 12004, 12004, 12002, 12002, 12003, 12003, 12003, 12003, 12006, 12003, 12003, 12005, 12003, 12002, 12000, 12000, 12000, 12000, 12000, 12002, 12000, 12000, 12001, 12008, 12002, 12001, 12001, 12003, 12001, 12001, 12001, 12005, 12002, 12002, 12002, 12002, 12000, 12002, 12010, 12010, 12003, 12004, 12004, 12000, 12000, 12000, 12000, 12003, 12003, 12003, 12002, 12002, 11992, 12000, 12000, 12000, 12003, 12003, 12003, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12000, 12001, 12001, 12001, 12001, 12001, 12000, 12000, 12000, 12003, 12003, 12003, 12000, 12000, 12000]",12273,150,12000,368731,5
